graph_id,gt_x,gt_y,gt_th,est_x,est_y,est_th,err_x,err_y,err_th,err_trans,err_rot
70,-4.000000000e+00,-6.000000000e+00,0.000000000e+00,-4.000029564e+00,-5.999970913e+00,3.570652325e-06,-2.956390381e-05,2.908706665e-05,3.570652325e-06,4.147386790e-05,3.570652325e-06
71,-4.000000000e+00,-5.000000000e+00,1.570796371e+00,-4.000000954e+00,-4.999976158e+00,1.570798755e+00,2.384185791e-05,9.536743164e-07,2.376636985e-06,2.386092456e-05,2.376636985e-06
72,-4.000000000e+00,-4.000000000e+00,0.000000000e+00,-4.000004768e+00,-3.999946833e+00,3.448690222e-06,-4.768371582e-06,5.316734314e-05,3.448690222e-06,5.338074334e-05,3.448690222e-06
73,-4.000000000e+00,-3.000000000e+00,1.570796371e+00,-4.000031471e+00,-2.999928951e+00,1.570798874e+00,7.104873657e-05,3.147125244e-05,2.572438916e-06,7.770689990e-05,2.572438916e-06
74,-4.000000000e+00,-2.000000000e+00,0.000000000e+00,-4.000048637e+00,-1.999911904e+00,1.271952533e-05,-4.863739014e-05,8.809566498e-05,1.271952533e-05,1.006302264e-04,1.271952533e-05
75,-4.000000000e+00,-1.000000000e+00,1.570796371e+00,-4.000020504e+00,-9.999197721e-01,1.570807934e+00,8.022785187e-05,2.050399780e-05,1.154887923e-05,8.280653128e-05,1.154887923e-05
76,-4.000000000e+00,0.000000000e+00,0.000000000e+00,-4.000023842e+00,9.093734843e-05,8.034101484e-06,-2.384185791e-05,9.093734843e-05,8.034101484e-06,9.401082207e-05,8.034101484e-06
77,-4.000000000e+00,1.000000000e+00,1.570796371e+00,-4.000021458e+00,1.000063539e+00,1.570799470e+00,6.353855133e-05,2.145767212e-05,3.157179663e-06,6.706399290e-05,3.157179663e-06
78,-4.000000000e+00,2.000000000e+00,0.000000000e+00,-4.000057220e+00,2.000073433e+00,1.606268142e-06,-5.722045898e-05,7.343292236e-05,1.606268142e-06,9.309444431e-05,1.606268142e-06
79,-4.000000000e+00,3.000000000e+00,1.570796371e+00,-4.000063419e+00,3.000082254e+00,1.570807576e+00,8.225440979e-05,6.365776062e-05,1.120497927e-05,1.040100906e-04,1.120497927e-05
80,-4.000000000e+00,4.000000000e+00,0.000000000e+00,-4.000072479e+00,4.000049114e+00,6.640404081e-06,-7.247924805e-05,4.911422729e-05,6.640404081e-06,8.755255112e-05,6.640404081e-06
81,-4.000000000e+00,5.000000000e+00,1.570796371e+00,-4.000046730e+00,5.000090122e+00,1.570800424e+00,9.012222290e-05,4.696846008e-05,4.103853826e-06,1.016270180e-04,4.103853826e-06
82,-4.000000000e+00,6.000000000e+00,0.000000000e+00,-4.000052929e+00,6.000086308e+00,2.937055342e-06,-5.292892456e-05,8.630752563e-05,2.937055342e-06,1.012445573e-04,2.937055342e-06
83,-4.000000000e+00,7.000000000e+00,1.570796371e+00,-4.000076294e+00,7.000059605e+00,1.570796847e+00,5.960464478e-05,7.605552673e-05,4.893544201e-07,9.662896628e-05,4.893544201e-07
