graph_id,gt_x,gt_y,gt_th,est_x,est_y,est_th,err_x,err_y,err_th,err_trans,err_rot
30,-7.000000000e+00,5.000000000e+00,-1.570796371e+00,-7.001552105e+00,4.952981949e+00,-1.569687843e+00,4.701805115e-02,-1.552104950e-03,1.108498429e-03,4.704366252e-02,1.108498429e-03
31,-7.000000000e+00,6.000000000e+00,3.141592503e+00,-7.022233486e+00,5.974123955e+00,-3.141438723e+00,2.223348618e-02,2.587604523e-02,1.540533267e-04,3.411594406e-02,1.540533267e-04
32,-7.000000000e+00,7.000000000e+00,-1.570796371e+00,-7.036923409e+00,6.974472046e+00,-1.570590377e+00,2.552795410e-02,-3.692340851e-02,2.059533872e-04,4.488891363e-02,2.059533872e-04
33,-7.000000000e+00,8.000000000e+00,3.141592503e+00,-7.032473564e+00,7.985924721e+00,3.141222239e+00,3.247356415e-02,1.407527924e-02,-3.702452232e-04,3.539273888e-02,3.702452232e-04
34,-6.000000000e+00,-8.000000000e+00,0.000000000e+00,-6.000015736e+00,-7.981558800e+00,-3.960789472e-04,-1.573562622e-05,1.844120026e-02,-3.960789472e-04,1.844120771e-02,3.960789472e-04
35,-6.000000000e+00,-7.000000000e+00,1.570796371e+00,-6.020094872e+00,-6.998497486e+00,1.569973350e+00,1.502513885e-03,2.009487152e-02,-8.230393869e-04,2.015096508e-02,8.230393869e-04
36,-6.000000000e+00,-6.000000000e+00,0.000000000e+00,-6.008454800e+00,-6.019473553e+00,-1.262294711e-03,-8.454799652e-03,-1.947355270e-02,-1.262294711e-03,2.122976445e-02,1.262294711e-03
37,-6.000000000e+00,-5.000000000e+00,1.570796371e+00,-6.026394844e+00,-5.007283211e+00,1.569878697e+00,-7.283210754e-03,2.639484406e-02,-9.176572203e-04,2.738125250e-02,9.176572203e-04
38,-6.000000000e+00,-4.000000000e+00,0.000000000e+00,-6.007635593e+00,-4.025379658e+00,-9.560994222e-04,-7.635593414e-03,-2.537965775e-02,-9.560994222e-04,2.650338411e-02,9.560994222e-04
39,-6.000000000e+00,-3.000000000e+00,1.570796371e+00,-6.027236938e+00,-3.015087605e+00,1.569747329e+00,-1.508760452e-02,2.723693848e-02,-1.049042330e-03,3.113657981e-02,1.049042330e-03
40,-6.000000000e+00,-2.000000000e+00,0.000000000e+00,-6.046744347e+00,-2.034615993e+00,-9.345166036e-04,-4.674434662e-02,-3.461599350e-02,-9.345166036e-04,5.816614628e-02,9.345166036e-04
41,-6.000000000e+00,-1.000000000e+00,1.570796371e+00,-6.029423237e+00,-1.022723913e+00,1.569845080e+00,-2.272391319e-02,2.942323685e-02,-9.512437391e-04,3.717664629e-02,9.512437391e-04
42,-6.000000000e+00,0.000000000e+00,0.000000000e+00,-6.046630859e+00,-4.454510659e-02,-8.895021165e-04,-4.663085938e-02,-4.454510659e-02,-8.895021165e-04,6.448800862e-02,8.895021165e-04
43,-6.000000000e+00,1.000000000e+00,1.570796371e+00,-6.036581039e+00,9.792558551e-01,1.570377350e+00,-2.074414492e-02,3.658103943e-02,-4.190637555e-04,4.205344245e-02,4.190637555e-04
44,-6.000000000e+00,2.000000000e+00,0.000000000e+00,-6.022334099e+00,1.951415062e+00,1.450550772e-04,-2.233409882e-02,-4.858493805e-02,1.450550772e-04,5.347250029e-02,1.450550772e-04
45,-6.000000000e+00,3.000000000e+00,1.570796371e+00,-6.010125160e+00,2.937257528e+00,1.571162343e+00,-6.274247169e-02,1.012516022e-02,3.660183575e-04,6.355420500e-02,3.660183575e-04
46,-6.000000000e+00,4.000000000e+00,0.000000000e+00,-6.000143051e+00,3.958339453e+00,6.426099571e-04,-1.430511475e-04,-4.166054726e-02,6.426099571e-04,4.166079313e-02,6.426099571e-04
47,-6.000000000e+00,5.000000000e+00,1.570796371e+00,-6.022077084e+00,4.973309994e+00,1.571765184e+00,-2.669000626e-02,2.207708359e-02,9.687956772e-04,3.463746607e-02,9.687956772e-04
48,-6.000000000e+00,6.000000000e+00,0.000000000e+00,-6.035851479e+00,5.993327618e+00,7.436276064e-05,-3.585147858e-02,-6.672382355e-03,7.436276064e-05,3.646709770e-02,7.436276064e-05
49,-6.000000000e+00,7.000000000e+00,1.570796371e+00,-6.024388313e+00,6.990088463e+00,1.571263552e+00,-9.911537170e-03,2.438831329e-02,4.672151990e-04,2.632543258e-02,4.672151990e-04
50,-6.000000000e+00,8.000000000e+00,0.000000000e+00,-6.023139477e+00,7.977152348e+00,2.409319859e-04,-2.313947678e-02,-2.284765244e-02,2.409319859e-04,3.251846507e-02,2.409319859e-04
