graph_id,gt_x,gt_y,gt_th,est_x,est_y,est_th,err_x,err_y,err_th,err_trans,err_rot
30,-7.000000000e+00,5.000000000e+00,-1.570796371e+00,-7.000144958e+00,4.999863625e+00,-1.570779800e+00,1.363754272e-04,-1.449584961e-04,1.658683505e-05,1.990256860e-04,1.658683505e-05
31,-7.000000000e+00,6.000000000e+00,3.141592503e+00,-7.000179291e+00,5.999853611e+00,-3.141566753e+00,1.792907715e-04,1.463890076e-04,2.592528836e-05,2.314625744e-04,2.592528836e-05
32,-7.000000000e+00,7.000000000e+00,-1.570796371e+00,-7.000226498e+00,6.999865055e+00,-1.570773363e+00,1.349449158e-04,-2.264976501e-04,2.306588794e-05,2.636499994e-04,2.306588794e-05
33,-7.000000000e+00,8.000000000e+00,3.141592503e+00,-7.000249386e+00,7.999867439e+00,-3.141569138e+00,2.493858337e-04,1.325607300e-04,2.371647497e-05,2.824281109e-04,2.371647497e-05
34,-6.000000000e+00,-8.000000000e+00,0.000000000e+00,-5.999987602e+00,-8.000017166e+00,8.210649867e-06,1.239776611e-05,-1.716613770e-05,8.210649867e-06,2.117500662e-05,8.210649867e-06
35,-6.000000000e+00,-7.000000000e+00,1.570796371e+00,-5.999986649e+00,-7.000022411e+00,1.570806742e+00,-2.241134644e-05,-1.335144043e-05,1.040079223e-05,2.608695831e-05,1.040079223e-05
36,-6.000000000e+00,-6.000000000e+00,0.000000000e+00,-6.000039101e+00,-6.000072002e+00,1.048491413e-05,-3.910064697e-05,-7.200241089e-05,1.048491413e-05,8.193416579e-05,1.048491413e-05
37,-6.000000000e+00,-5.000000000e+00,1.570796371e+00,-6.000002384e+00,-5.000028133e+00,1.570813894e+00,-2.813339233e-05,2.384185791e-06,1.760445593e-05,2.823423711e-05,1.760445593e-05
38,-6.000000000e+00,-4.000000000e+00,0.000000000e+00,-6.000019073e+00,-4.000059128e+00,1.405284456e-05,-1.907348633e-05,-5.912780762e-05,1.405284456e-05,6.212805602e-05,1.405284456e-05
39,-6.000000000e+00,-3.000000000e+00,1.570796371e+00,-6.000023365e+00,-2.999999523e+00,1.570817828e+00,4.768371582e-07,2.336502075e-05,2.151853187e-05,2.336988655e-05,2.151853187e-05
40,-6.000000000e+00,-2.000000000e+00,0.000000000e+00,-5.999993801e+00,-2.000026941e+00,1.870791493e-05,6.198883057e-06,-2.694129944e-05,1.870791493e-05,2.764524834e-05,1.870791493e-05
41,-6.000000000e+00,-1.000000000e+00,1.570796371e+00,-5.999973297e+00,-1.000066638e+00,1.570814371e+00,-6.663799286e-05,-2.670288086e-05,1.804545354e-05,7.178903616e-05,1.804545354e-05
42,-6.000000000e+00,0.000000000e+00,0.000000000e+00,-5.999989986e+00,-4.450712731e-05,1.920879004e-05,1.001358032e-05,-4.450712731e-05,1.920879004e-05,4.561969035e-05,1.920879004e-05
43,-6.000000000e+00,1.000000000e+00,1.570796371e+00,-6.000043392e+00,9.999558926e-01,1.570813179e+00,-4.410743713e-05,4.339218140e-05,1.680590685e-05,6.187363761e-05,1.680590685e-05
44,-6.000000000e+00,2.000000000e+00,0.000000000e+00,-6.000043869e+00,1.999945998e+00,1.068616893e-05,-4.386901855e-05,-5.400180817e-05,1.068616893e-05,6.957504229e-05,1.068616893e-05
45,-6.000000000e+00,3.000000000e+00,1.570796371e+00,-6.000113964e+00,2.999886274e+00,1.570810914e+00,-1.137256622e-04,1.139640808e-04,1.460055046e-05,1.610010513e-04,1.460055046e-05
46,-6.000000000e+00,4.000000000e+00,0.000000000e+00,-6.000153542e+00,3.999863863e+00,2.274876533e-05,-1.535415649e-04,-1.361370087e-04,2.274876533e-05,2.052030613e-04,2.274876533e-05
47,-6.000000000e+00,5.000000000e+00,1.570796371e+00,-6.000169277e+00,4.999865055e+00,1.570809960e+00,-1.349449158e-04,1.692771912e-04,1.364420950e-05,2.164830221e-04,1.364420950e-05
48,-6.000000000e+00,6.000000000e+00,0.000000000e+00,-6.000216484e+00,5.999920368e+00,2.339737512e-05,-2.164840698e-04,-7.963180542e-05,2.339737512e-05,2.306655078e-04,2.339737512e-05
